,pharma_cid,total,attended,lost
5921,company80ef57ae-ac37-11ec-bb5d-695e6ef573fc,0,0,0
5922,company5fe4f9db-b4bd-11ec-b9f7-598296366cd4,0,0,0
5923,company44fd9937-b0bf-11ec-af86-9144c41bba99,0,0,0
5924,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
5925,companybb434166-88ff-11ec-bb5b-4564845e5763,0,0,0
5926,company74616849-ad16-11ec-a891-af72439ea5b4,0,0,0
5927,companyb07f34da-ae8f-11ec-a281-1be823d0c7cf,0,0,0
5928,company1a686f4d-ab7f-11ec-92bc-91ca538399c2,0,0,0
5929,companyb508f9af-c300-11ec-8057-1557f4b4bd6d,0,0,0
5930,company5b1935fb-51e6-11ec-8543-29da28e59093,0,0,0
5931,company649bb90c-362f-11ec-8af8-396cd2172a89,0,0,0
5932,company708e6e8c-9aba-11ec-b442-91a3794e9168,0,0,0
5933,company048b95a8-b0c0-11ec-8181-d35b9fb8a337,0,0,0
5934,company0b6b3123-c203-11ec-b787-67c46c9ee9a8,0,0,0
5935,company788fb84a-c211-11ec-bd68-df51e24a413b,1,0,500
5936,company8a5ba310-6252-11ec-ad75-8def9efb54dd,0,0,0
5937,company9bdddedf-6181-11ec-abdc-9185086d64ab,0,0,0
5938,company02520129-7cf5-11ec-a870-db938848274f,0,0,0
5939,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
5940,companyb0d4990f-9542-11ec-867d-216087823266,0,0,0
5941,company651d8f41-988d-11ec-927c-33488ada9a2f,0,0,0
5942,company66507e80-b57f-11ec-bb7f-57ddb2fdfc28,0,0,0
5943,company0228b794-c54d-11ec-93ad-1384a26653d8,1,0,500
5944,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
5945,company4aa2b099-b187-11ec-947f-cf6e0caf106a,0,0,0
5946,companyc67ddd60-6e06-11ec-8ab4-219c2d594183,0,0,0
5947,companya3a1a571-af34-11ec-af8a-27c7a878a530,0,0,0
5948,companyfff2ea9a-b63f-11ec-8a23-5dc06b6fa940,0,0,0
5949,companyb1dd225e-b003-11ec-96d9-574cf85ac0c9,0,0,0
5950,company0d2ee994-9c67-11ec-bba0-bd358c474607,0,0,0
5951,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
5952,company75b1fc73-8a3c-11ec-867f-19f60038abaa,1,0,500
5953,company5aaa9e6d-b7d8-11ec-9717-1d984f8c35ed,0,0,0
5954,company2d402238-96c6-11ec-8a29-a35cca61d1cb,0,0,0
5955,company7c1dca40-b24f-11ec-b03f-9dfca52557fb,0,0,0
5956,companyb0051c45-83f4-11ec-823c-918be072db9e,1,0,500
5957,companycc316031-9a24-11ec-8f26-c90a20014fed,0,0,0
5958,company008ed9bf-ad00-11ec-931e-c5fd39da12cd,1,0,500
5959,company5ba58e48-79da-11ec-bf7b-6d0d2c902f21,0,0,0
5960,companydde649d6-9ba1-11ec-88e3-09ed7657be5e,0,0,0
5961,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
5962,company03d30e8b-6a10-11ec-a4c5-f3ce44bb03d9,0,0,0
5963,company5acbfb75-9ddd-11ec-9c89-23cadb35fead,0,0,0
5964,company6d41e1b6-a5b7-11ec-bb5c-c9898fe80280,1,0,500
5965,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
5966,company7a4ddcfb-6334-11ec-88e2-35ae3fc9a7b7,1,0,500
5967,companyc577261c-8b08-11ec-af33-5dfdfcf6dbb9,0,0,0
5968,company93bb344f-574e-11ec-97fa-137fb645343e,0,0,0
5969,companydc733aea-c556-11ec-b3e0-b7e4276c41cb,0,0,0
5970,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
5971,companyd3fb8107-aa86-11ec-a275-6312cab3ac7d,0,0,0
5972,company9b5768f3-9bc1-11ec-a864-cb61ee486194,0,0,0
5973,company2b7ce45d-bf26-11ec-8010-271af665f6d6,0,0,0
5974,company8f8ccccc-a423-11ec-b4b9-41c4ead398d7,0,0,0
5975,companybd07b74b-b962-11ec-bcaa-e3d729b138b6,0,0,0
5976,company119a04dd-ac0a-11ec-94c6-6d8ec934b52d,0,0,0
5977,companya092fdad-bb07-11ec-98d0-9b2e3ff21194,0,0,0
5978,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
5979,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
5980,company0b8dd0e4-bf25-11ec-be28-dba8e23463f1,0,0,0
5981,company23020f71-8bf9-11ec-b4a8-5d78581196b0,0,0,0
5982,company8dec6199-c559-11ec-b5ff-ef4444fd2799,0,0,0
5983,company9fede1bf-8290-11ec-be63-e58bf2a634fe,0,0,0
5984,companyb4611db8-9de6-11ec-9953-f55dd70d5f7a,0,0,0
5985,companye0c3e35a-3ee5-11ec-ada1-8f4339e15d81,0,0,0
5986,company3a1b0d76-b730-11ec-b1d5-99283e3d9910,0,0,0
5987,company3ae900b1-b718-11ec-961a-bf51b75eb5c0,0,0,0
5988,company8173628c-b644-11ec-a87c-911c03e51638,0,0,0
5989,companya0885cde-9579-11ec-bded-1d64affcc228,0,0,0
5990,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
5991,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
5992,companyf4b8f4fe-4f5b-11ec-af64-3fcb63891338,0,0,0
5993,company40bb03df-c2df-11ec-bfe4-958248ffc7db,1,0,500
5994,companybb90375b-ba4e-11ec-91cc-f98cd30f78c2,0,0,0
5995,companya3a1a571-af34-11ec-af8a-27c7a878a530,0,0,0
5996,companyc1374fe2-b016-11ec-87ce-1b2d46472b7e,0,0,0
5997,company6d39b061-b0de-11ec-8247-e36635d8961d,0,0,0
5998,companyce88be73-9f8c-11ec-9822-3f63afd2bf42,0,0,0
5999,companybe74c8f2-9c4c-11ec-9afe-bdf05f1149f3,0,0,0
6000,company9edee8e9-ae74-11ec-8b59-8b29daf0b732,0,0,0
6001,companyac15693c-ba50-11ec-8ce1-0f8227ca8fd9,0,0,0
6002,company59b0b18a-c86a-11ec-a486-a1571b7260f1,1,0,500
6003,company6ae9c947-94a0-11ec-98d8-674cd6455764,0,0,0
6004,companyf3422faa-bedd-11ec-b231-c70d38df568b,0,0,0
6005,companyd2d986a0-6a23-11ec-9a42-b1386331f08e,0,0,0
6006,company758810fb-8979-11ec-9c9a-9b79f12b9b1c,1,0,500
6007,companyab0fda56-bb09-11ec-b94d-9b2e3ff21194,0,0,0
6008,company1e0058f8-a1bf-11ec-9303-316387e38247,0,0,0
6009,company64a3628c-9fb8-11ec-9e88-738437158428,0,0,0
6010,company8f81d845-963f-11ec-bef7-6d943b393217,0,0,0
6011,companya3a1a571-af34-11ec-af8a-27c7a878a530,0,0,0
6012,company7f9e25be-9571-11ec-a84b-31ef59e49ac0,0,0,0
6013,company4766227c-c6ce-11ec-9486-91ca2087601d,0,0,0
6014,company1a5ae98b-99e7-11ec-8a99-835d8feeedf5,1,0,500
6015,company49105576-c9e8-11ec-bc68-db6d3acebf8a,0,0,0
6016,company15220b28-a5d0-11ec-80ed-23ae879454af,0,0,0
6017,companyda18ddda-9fa4-11ec-ab0e-77535546f181,0,0,0
6018,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
6019,companyb438d51e-c20c-11ec-8c9c-399e8313a252,0,0,0
6020,company8a78b31f-b741-11ec-afd5-3314972f69e8,0,0,0
6021,companye4d425da-bca1-11ec-be16-556ed0acb4a2,0,0,0
6022,company6db9e331-25d0-11ec-a24b-1f2bccb456aa,1,0,500
6023,company5978fc63-b3ec-11ec-9625-bd2b8d200575,0,0,0
6024,company2c8110f6-b4a7-11ec-9c8c-6371241930b2,0,0,0
6025,companyb6bc6138-c78d-11ec-96ad-9d44d45b374f,0,0,0
6026,companya0766d25-ab7f-11ec-a0bb-91ca538399c2,0,0,0
6027,company594f223b-3aff-11ec-a27a-0b21233cacce,0,0,0
6028,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
6029,company45623c09-a5af-11ec-9e1f-c3975f1b2918,0,0,0
6030,company5e158713-90bb-11ec-9d95-75ec33855cb5,0,0,0
6031,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6032,companyc9545724-6006-11ec-b930-8f752715fa92,0,0,0
6033,companyd4d1b042-b976-11ec-ba75-bfb7ca8191b4,0,0,0
6034,company3e817e2d-b265-11ec-b43e-4fba48dd0e7a,0,0,0
6035,companyb9bd8737-ab6b-11ec-9e57-4d489b3a7c8b,0,0,0
6036,company9bb5f4fb-b008-11ec-828c-038e27968086,0,0,0
6037,companyb4611db8-9de6-11ec-9953-f55dd70d5f7a,0,0,0
6038,companyc520cac9-7b70-11ec-9257-ed109aac5e16,0,0,0
6039,companye507d310-8357-11ec-8ce5-ef9b7bd1f702,0,0,0
6040,company5e158713-90bb-11ec-9d95-75ec33855cb5,0,0,0
6041,companyf42b1f86-b41c-11ec-8377-ed3a64794c72,0,0,0
6042,companyb3364c54-919a-11ec-88c7-f7d9c6e5ceeb,0,0,0
6043,companyfbbb3f11-bd59-11ec-9739-2fa74f0cec98,0,0,0
6044,company6e68eddf-aff8-11ec-a831-0b05ee2ddd91,0,0,0
6045,company69adc70b-c61a-11ec-814d-e74aaeca740c,0,0,0
6046,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
6047,company817c8b65-6e08-11ec-af69-f1a7d8b1a307,0,0,0
6048,companyb49c796a-6c81-11ec-9c9f-2b5d6992b7b6,0,0,0
6049,companye327c3e6-af35-11ec-a851-27c7a878a530,0,0,0
6050,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
6051,company8897a2fa-baf3-11ec-9499-ef7af8a4761d,0,0,0
6052,companyab3c61fc-b589-11ec-8c65-f59f175f83d5,0,0,0
6053,companya3bdebc5-9c3e-11ec-a91c-dd771c14ed6f,1,0,500
6054,companyd8b9c8f2-b7e7-11ec-8e24-c3db96dcd4fb,0,0,0
6055,company35fe03db-af2e-11ec-b936-75a1d337d191,0,0,0
6056,company490a6422-9e16-11ec-9926-b7dc9ac49303,0,0,0
6057,company6a39dd57-9a38-11ec-af4f-87b0b5258775,0,0,0
6058,company4c3afceb-99f6-11ec-8832-53285ac0b40f,0,0,0
6059,company97450fab-8dbf-11ec-9d7c-d377f5bca7b4,0,0,0
6060,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
6061,companyc8994723-a2af-11ec-8252-05267fa6b73f,0,0,0
6062,company7333005b-bfdc-11ec-8757-55a4e29b4142,0,0,0
6063,company3123078e-913d-11ec-8025-c7467c1baeb4,0,0,0
6064,companyaca57db1-c53e-11ec-8696-c7501020ba43,0,0,0
6065,company2ed0b899-b1aa-11ec-a771-c97c7031330d,0,0,0
6066,company41d53e80-a6c3-11ec-abc9-b390ec225744,0,0,0
6067,company84297fbf-663c-11ec-b43f-77fa8a02b2ce,0,0,0
6068,company5fe4f9db-b4bd-11ec-b9f7-598296366cd4,0,0,0
6069,company7d3473f3-85b5-11ec-a976-3b02c4031f11,0,0,0
6070,company56aeec2a-8bcb-11ec-8f15-1fb1dae3cbcd,0,0,0
6071,company118a631d-d1c8-11ec-947c-29d20c8b7668,0,0,0
6072,companyd3944db1-93a7-11ec-838f-6f425da83a46,0,0,0
6073,company118a631d-d1c8-11ec-947c-29d20c8b7668,0,0,0
6074,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
6075,company3d1b3800-333d-11ec-891a-6dc89a2b47a2,0,0,0
6076,company15d16ba2-b668-11ec-96a9-bf6ff7673765,0,0,0
6077,companyac4e54b1-ba49-11ec-aa3a-5f0ff892e6c1,0,0,0
6078,company25e946b8-88a1-11ec-8ae7-156b0140d320,0,0,0
6079,companybb434166-88ff-11ec-bb5b-4564845e5763,0,0,0
6080,company053c4bcc-a4f9-11ec-b5ba-6580e4aead30,0,0,0
6081,company59b0b18a-c86a-11ec-a486-a1571b7260f1,1,0,500
6082,company4780734f-af41-11ec-9b39-df1e6ab13fef,0,0,0
6083,company3933f9f5-b0d6-11ec-a214-d7f94f3a1493,0,0,0
6084,company95382c16-baeb-11ec-b5a2-01f9f8568450,1,0,500
6085,companydf40a1e6-bfbb-11ec-baa1-7b3bdab78ad4,0,0,0
6086,company12ac560c-93ae-11ec-a431-6dfcc9209bb5,0,0,0
6087,company7333005b-bfdc-11ec-8757-55a4e29b4142,0,0,0
6088,company3c5b1fe3-b01a-11ec-807b-2f760e96efb2,0,0,0
6089,company1d242d85-a527-11ec-9fff-c38984242780,0,0,0
6090,company2cf65234-bd53-11ec-baed-65654f9327fd,0,0,0
6091,company6a39dd57-9a38-11ec-af4f-87b0b5258775,0,0,0
6092,companyf48ce724-af36-11ec-bee8-27c7a878a530,0,0,0
6093,company3be2fede-bf25-11ec-ac55-dba8e23463f1,0,0,0
6094,company8cc249c8-bc97-11ec-b56d-cdb2f0ae3847,0,0,0
6095,company1ea49953-b99e-11ec-b6bf-bf26853376dd,0,0,0
6096,company6f5ca1a3-a4e7-11ec-b7c7-e1e9ecfd8068,0,0,0
6097,companydf40a1e6-bfbb-11ec-baa1-7b3bdab78ad4,0,0,0
6098,company0b2cc787-9166-11ec-913c-a7645639d223,0,0,0
6099,companyca0a6bb6-b973-11ec-9119-191bc8419b2c,0,0,0
6100,company3c95fd19-9b1c-11ec-a3ad-3df219c97ee2,0,0,0
6101,company70ae7315-79f6-11ec-b917-e50d032391ef,1,0,500
6102,companyd52c90d9-af31-11ec-8d08-27c7a878a530,0,0,0
6103,company7bc2d334-abfc-11ec-8ac7-f9d050e6c89b,0,0,0
6104,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
6105,companye09df356-66f3-11ec-922a-efce62bd9380,0,0,0
6106,companyb4092061-c230-11ec-bcf7-633217835961,1,0,500
6107,company650074fd-a689-11ec-894d-d95043282882,0,0,0
6108,companybba9ee94-ac45-11ec-a75c-03c1963a1c1f,0,0,0
6109,companyd67c74d7-a67e-11ec-9413-fd081782a1f5,0,0,0
6110,companyf880b838-7514-11ec-a8f3-e392a4e05457,0,0,0
6111,companye96a416d-c535-11ec-b36c-4776102b1f0d,0,0,0
6112,companybd07b74b-b962-11ec-bcaa-e3d729b138b6,0,0,0
6113,companyc44eb614-afea-11ec-b6d2-7747aa1a93dc,0,0,0
6114,companybe74c8f2-9c4c-11ec-9afe-bdf05f1149f3,0,0,0
6115,companye48a97e8-ab66-11ec-b180-353c78c309af,0,0,0
6116,company56ac1afe-35af-11ec-834a-d3357519ebee,0,0,0
6117,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
6118,company8173628c-b644-11ec-a87c-911c03e51638,0,0,0
6119,companyc2bae3e4-bfbf-11ec-85f6-29b6ca1655fd,0,0,0
6120,company2e02664f-99f0-11ec-9bc6-2b1576f5066c,1,0,500
6121,company9ae65d05-ba46-11ec-88f8-0be60d403077,0,0,0
6122,company9f0c49d1-7aac-11ec-9e16-e1b1bbaca2d7,0,0,0
6123,companyf26ae808-5ce0-11ec-b42d-23b6405a2870,0,0,0
6124,company8011a4f2-8afd-11ec-a6bd-a140798491eb,0,0,0
6125,company11ae04e5-93aa-11ec-b21c-99c02c914436,1,0,500
6126,company94767b9d-9e1f-11ec-9fea-1ff031039177,0,0,0
6127,company008ed9bf-ad00-11ec-931e-c5fd39da12cd,1,0,500
6128,companyc55a3ddb-6494-11ec-bdc9-d3ec9132f4d5,0,0,0
6129,companyb4092061-c230-11ec-bcf7-633217835961,1,0,500
6130,companycf3c6308-b01a-11ec-a031-e75a98594c80,0,0,0
6131,company92dcaf6d-a06e-11ec-8d73-5148a913796d,0,0,0
6132,company75c12b6b-b18c-11ec-8f7f-83dd033152e4,0,0,0
6133,company0a2c9939-a140-11ec-9943-3351b6c236a4,1,0,500
6134,companyc80ae31c-ba36-11ec-8780-c9af3511b4fe,0,0,0
6135,company4780734f-af41-11ec-9b39-df1e6ab13fef,0,0,0
6136,company113578b3-94b3-11ec-b8a8-67baad4f0f37,0,0,0
6137,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
6138,companyd281ec58-a353-11ec-a394-b9463fb1a487,0,0,0
6139,company7f9e25be-9571-11ec-a84b-31ef59e49ac0,0,0,0
6140,company50aa14dc-9e1b-11ec-befe-2da6fe474428,0,0,0
6141,companyd0dd5f76-9f91-11ec-b315-9fe02e8e7bda,0,0,0
6142,company307907d3-c319-11ec-8821-d3788618d025,0,0,0
6143,companydc95c2de-8e2c-11ec-b55a-adce0804b7bf,0,0,0
6144,company8b1465c9-6e08-11ec-aabc-f1a7d8b1a307,0,0,0
6145,company02520129-7cf5-11ec-a870-db938848274f,0,0,0
6146,company6a5ae8ba-790c-11ec-9ede-15a17b155fce,0,0,0
6147,company1b4e8a6e-c6e9-11ec-b519-ad11dff9a5e9,0,0,0
6148,company7d9e9b87-c55e-11ec-b626-6fc569a18a2c,0,0,0
6149,company788fb84a-c211-11ec-bd68-df51e24a413b,1,0,500
6150,companyb77216f6-6a1a-11ec-bf00-55c575f451f3,0,0,0
6151,companydf4b1555-7e8b-11ec-8340-05581bdbe7f6,0,0,0
6152,company08c537b2-b0b1-11ec-936d-531f198e7624,0,0,0
6153,company3c494e30-33f3-11ec-a25f-97b944340aa1,0,0,0
6154,company45f37734-9475-11ec-aabb-5f637adb71e6,0,0,0
6155,company9481c7da-9f9f-11ec-836a-e70aa5ed2df7,1,0,500
6156,company99f15f46-a206-11ec-bfc4-7fb65cd5b11a,0,0,0
6157,company9deff638-acd0-11ec-9670-81d57513981e,0,0,0
6158,company6a5ae8ba-790c-11ec-9ede-15a17b155fce,0,0,0
6159,companyfba0b67f-3248-11ec-8572-b7c921f4890c,0,0,0
6160,company72c38fd0-85b2-11ec-93d0-494078c63f93,0,0,0
6161,company86cdec36-a38b-11ec-9c8b-15c3d2eb4892,0,0,0
6162,companydbac71de-88ba-11ec-88ce-d995e993d3f9,0,0,0
6163,companyd79e83f1-93dd-11ec-8f7b-8397bc6e539c,0,0,0
6164,company3ca43b65-8a45-11ec-a6df-878046f1399c,0,0,0
6165,company02e7df40-7e89-11ec-9e7f-05581bdbe7f6,0,0,0
6166,company47bee7e9-9c92-11ec-89e6-3fd8a8363d22,0,0,0
6167,companye5a3a330-b720-11ec-a50d-eb61562f5e24,0,0,0
6168,companycc316031-9a24-11ec-8f26-c90a20014fed,0,0,0
6169,company1560353c-5dbf-11ec-affe-c3d6b6d9ed93,0,0,0
6170,companyf6895eda-a4f1-11ec-b7dd-d31b0188d04e,0,0,0
6171,companya0766d25-ab7f-11ec-a0bb-91ca538399c2,0,0,0
6172,company9ae65d05-ba46-11ec-88f8-0be60d403077,0,0,0
6173,company7a4ddcfb-6334-11ec-88e2-35ae3fc9a7b7,1,0,500
6174,company008ed9bf-ad00-11ec-931e-c5fd39da12cd,1,0,500
6175,company6529afad-694d-11ec-b843-b9ad48594b63,0,0,0
6176,company118a631d-d1c8-11ec-947c-29d20c8b7668,0,0,0
6177,companydea7a2e7-b649-11ec-b4e4-03e764360a23,0,0,0
6178,company76ce9a11-836f-11ec-a44f-6345e89c9322,0,0,0
6179,company03b50c56-8b23-11ec-8ff9-c5e99fab6ab1,0,0,0
6180,companybf8e8655-c308-11ec-a073-ef077dd2a7af,0,0,0
6181,companyea17e465-ab44-11ec-ba11-8fce265a6f9a,0,0,0
6182,companyc00391e9-8bd4-11ec-9201-17b906a251f9,0,0,0
6183,companydee7fa81-c88d-11ec-87a6-41a34895b253,0,0,0
6184,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
6185,company6e68eddf-aff8-11ec-a831-0b05ee2ddd91,0,0,0
6186,companyf48ce724-af36-11ec-bee8-27c7a878a530,0,0,0
6187,companyd4684b91-c6ed-11ec-b1f4-03d8505da0bf,0,0,0
6188,company68473f0b-a2ab-11ec-8267-25235a91d880,0,0,0
6189,companyb0d4990f-9542-11ec-867d-216087823266,0,0,0
6190,companyf15884a4-737e-11ec-85ac-d9eb90111863,0,0,0
6191,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6192,company6a39dd57-9a38-11ec-af4f-87b0b5258775,0,0,0
6193,company79202be1-af44-11ec-9bde-2715f5ee0731,0,0,0
6194,company852672af-a68e-11ec-a970-b75051e3669a,0,0,0
6195,companya1df4451-6181-11ec-bdfa-9185086d64ab,0,0,0
6196,company02e7df40-7e89-11ec-9e7f-05581bdbe7f6,0,0,0
6197,companyb4fd245a-a1c8-11ec-aebd-8166d57af5f5,0,0,0
6198,company9e41fee0-c79e-11ec-ab66-a7d9b1f4d898,1,0,500
6199,companya4e9094a-ac11-11ec-bb11-f78a844bdab1,0,0,0
6200,company948936d9-b976-11ec-af25-bfb7ca8191b4,0,0,0
6201,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
6202,company6c3e7bbc-b0bc-11ec-b287-dbb515711bd8,1,0,500
6203,company337fba2d-9a26-11ec-b416-c90a20014fed,0,0,0
6204,company562a09c5-c5ed-11ec-b0ae-0555f6793143,0,0,0
6205,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
6206,company04baefd4-9f89-11ec-a198-3f63afd2bf42,0,0,0
6207,company48c98adf-beeb-11ec-a7f0-6594bf23eb61,1,1,0
6208,company38f932bf-ad19-11ec-89db-b7a9b2a906be,0,0,0
6209,company9975399b-92de-11ec-a330-3919065bbd7e,0,0,0
6210,company0322c71b-63b9-11ec-9b09-eb93b3124849,1,0,500
6211,companyef9bb8d0-2790-11ec-af99-eb80cd2b1d22,0,0,0
6212,company2ed0b899-b1aa-11ec-a771-c97c7031330d,0,0,0
6213,company50f74c0e-93de-11ec-9a35-8397bc6e539c,0,0,0
6214,company5302f395-962e-11ec-b514-7504cd27d963,0,0,0
6215,company151c9bbc-c55b-11ec-9d1c-575e8246e212,0,0,0
6216,companyd4bb1bdf-c2f7-11ec-907b-5fc3162ea4bd,0,0,0
6217,company84297fbf-663c-11ec-b43f-77fa8a02b2ce,0,0,0
6218,company346dfd42-a1df-11ec-9ef7-81557019c291,0,0,0
6219,company7fb9c4d8-bb0c-11ec-97f2-f581be76d5e5,0,0,0
6220,company45ffbad5-9c50-11ec-a821-05489a2220d6,0,0,0
6221,company9463c40d-b978-11ec-a8b3-c107f49250d8,0,0,0
6222,company7feb42e5-b581-11ec-a95c-4b4090201092,1,0,500
6223,companyc5a7d1b2-7dc3-11ec-8754-b321b0b39297,0,0,0
6224,company3c12844e-b7f0-11ec-b8a7-6f9be262cdca,0,0,0
6225,company42200540-cace-11ec-8f4a-adb69a5e23be,0,0,0
6226,companyd7d8f47a-9c55-11ec-a4f7-73c113dcc5e1,0,0,0
6227,companyd009a5e6-6185-11ec-8d10-a53ec211cc70,0,0,0
6228,companyd40e7e9a-a133-11ec-880f-891eade59c89,0,0,0
6229,companyb8a99dab-a2c6-11ec-9c1c-7346fd8004ee,0,0,0
6230,company911d8967-bd84-11ec-b745-cb66110a4833,0,0,0
6231,companyee79dbc9-8b10-11ec-8165-6fabf8f61390,0,0,0
6232,companyf85a53b7-804b-11ec-8f44-19cc53436969,1,0,500
6233,companybb90fb2a-4466-11ec-bd83-053cf807cf33,1,0,500
6234,company746d4781-c2ea-11ec-946b-cf867ba9f5d7,0,0,0
6235,company0a2c9939-a140-11ec-9943-3351b6c236a4,1,0,500
6236,company75b1fc73-8a3c-11ec-867f-19f60038abaa,1,0,500
6237,company0129de31-947b-11ec-9efe-bb1e23bad0fe,0,0,0
6238,companybf8e8655-c308-11ec-a073-ef077dd2a7af,0,0,0
6239,companyb438d51e-c20c-11ec-8c9c-399e8313a252,0,0,0
6240,companya8f64c4f-914f-11ec-9803-83b07d7cf115,0,0,0
6241,company2b9af1c2-8810-11ec-b2a2-553ad1d6aeda,1,1,0
6242,company60decc6a-93b5-11ec-9cd8-c7edb2283584,0,0,0
6243,company21bfacd8-b1b9-11ec-a87c-b96f116531b2,0,0,0
6244,company17dc9cb5-a1f5-11ec-ae30-83408f41b25a,0,0,0
6245,companyd4684b91-c6ed-11ec-b1f4-03d8505da0bf,0,0,0
6246,companyde07e195-36f2-11ec-b2d9-99d4e1280722,1,1,0
6247,company911d8967-bd84-11ec-b745-cb66110a4833,0,0,0
6248,companyc0116b8a-2c08-11ec-992d-c33cab73b63c,0,0,0
6249,companyb71b2fbe-bd74-11ec-955b-df6de78fb174,0,0,0
6250,companye9ed226c-c228-11ec-8cdc-7f8abde26183,2,0,1000
6251,companyc17cfbce-66dd-11ec-ac9e-91d465e2d96b,0,0,0
6252,company9e1603fa-b716-11ec-b06e-bf51b75eb5c0,0,0,0
6253,companyd0dd5f76-9f91-11ec-b315-9fe02e8e7bda,0,0,0
6254,company0b152adf-7453-11ec-8e0d-2144a5d5379b,0,0,0
6255,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
6256,company49db8279-b7e3-11ec-a8ea-e7c320ae9378,0,0,0
6257,company7de90014-6ad4-11ec-9578-4d2c7203f0eb,0,0,0
6258,company708e6e8c-9aba-11ec-b442-91a3794e9168,0,0,0
6259,companyf2cb3a18-84c6-11ec-8687-591b29a04158,0,0,0
6260,company8c88c040-c889-11ec-8f56-63b9f0e9ff7a,0,0,0
6261,companyd26d23ef-a041-11ec-b983-d5a814bf53b8,0,0,0
6262,companyb2abb974-6326-11ec-8803-af7ad8662aa7,0,0,0
6263,companyf3422faa-bedd-11ec-b231-c70d38df568b,0,0,0
6264,company469adc0f-c7bf-11ec-9962-97d36d49cfc2,0,0,0
6265,companyc083de0a-ab56-11ec-a678-dd955fedfd03,0,0,0
6266,company4c7fc7e8-c625-11ec-86b6-3518ce0346c6,0,0,0
6267,company3a44e623-aa75-11ec-aae0-5572b7de1996,0,0,0
6268,company78bf7c50-663c-11ec-9e7f-77fa8a02b2ce,0,0,0
6269,company87c15ddb-b18b-11ec-92c5-2790b0def324,0,0,0
6270,companyd9b72f3e-930d-11ec-aa4c-f3f0fb21dda8,0,0,0
6271,companyae2a1cef-a4f8-11ec-a3d9-6580e4aead30,0,0,0
6272,companyd87614cf-b00a-11ec-b7aa-c581d9a044ce,0,0,0
6273,company28f4d8f4-a04e-11ec-a0b6-5f8a6ee3890e,0,0,0
6274,company7bc2d334-abfc-11ec-8ac7-f9d050e6c89b,0,0,0
6275,company39ba4af9-b59e-11ec-bec7-872719d95bf4,0,0,0
6276,company2bc2387d-af3f-11ec-83e9-6d3a03bf1ee8,0,0,0
6277,company3f04b885-a370-11ec-ab22-cff220f68c74,0,0,0
6278,company72c38fd0-85b2-11ec-93d0-494078c63f93,0,0,0
6279,company5077920d-6d40-11ec-9111-b3f25ecb862f,0,0,0
6280,company18697838-9c45-11ec-9073-d388ced4dc71,0,0,0
6281,companya371fba9-c485-11ec-b8af-299eb9f09f50,0,0,0
6282,company7a69f144-c14d-11ec-a36e-9be8fd864a75,0,0,0
6283,company98b836c9-63ff-11ec-9966-6fac722e0391,0,0,0
6284,companye7cd0e24-b183-11ec-968f-0f8c61efc446,0,0,0
6285,company85aacd47-ac2a-11ec-bd1e-bbef7fb39c26,0,0,0
6286,companyf23a8d57-6ee0-11ec-908d-07520350cdd9,0,0,0
6287,companyb42e318f-8d51-11ec-b97e-518d4fd70bc2,1,0,500
6288,company891d42df-6ae2-11ec-b885-4f41a8b5ce94,0,0,0
6289,companyeab7d482-79cf-11ec-8714-91b34d62a1bc,0,0,0
6290,company2dbc095c-b007-11ec-b55e-8387d2bdd0d1,0,0,0
6291,companye3b14c8b-bb2c-11ec-9faf-f56f33910dd1,0,0,0
6292,companycc316031-9a24-11ec-8f26-c90a20014fed,0,0,0
6293,company10bce0f6-7ea5-11ec-ab12-9902f2f77b4e,0,0,0
